+------+--------------+--------------+-----------+
|   ID |   Rank (580) |   Percentile |   Av Plus |
| 0626 |          333 |     43.1034  |     -6.17 |
| 0620 |          191 |     67.5862  |     21.83 |
| 0622 |          320 |     45.6897  |     -4.17 |
| 0624 |          236 |     59.8276  |     11.83 |
| 0634 |          435 |     25.5172  |    -29.17 |
| 0649 |          236 |     59.8276  |     11.83 |
| 0643 |          212 |     63.7931  |     16.83 |
| 0640 |          328 |     43.9655  |     -5.17 |
| 0651 |          378 |     35.1724  |    -17.17 |
| 0661 |          530 |      8.96552 |    -62.17 |
| 0669 |          424 |     27.2414  |    -26.17 |
| 0660 |          384 |     34.4828  |    -18.17 |
| 0673 |          242 |     58.7931  |     10.83 |
| 0676 |          514 |     11.7241  |    -55.17 |
| 0675 |          340 |     42.2414  |     -7.17 |
| 0680 |          479 |     17.931   |    -43.17 |
| 0684 |          299 |     49.1379  |     -1.17 |
| 0697 |          195 |     66.7241  |     20.83 |
| 0694 |          114 |     80.8621  |     36.83 |
| 0702 |          504 |     13.6207  |    -50.17 |
| 0703 |          236 |     59.8276  |     11.83 |
| 0708 |          488 |     16.5517  |    -46.17 |
| 0714 |          394 |     32.5862  |    -20.17 |
| 0719 |          205 |     65.3448  |     18.83 |
| 0716 |          448 |     23.2759  |    -32.17 |
| 0725 |          548 |      6.03448 |    -68.17 |
| 0723 |          448 |     23.2759  |    -32.17 |
| 0738 |          148 |     75.3448  |     29.83 |
| 0749 |          460 |     21.0345  |    -36.17 |
| 0748 |          181 |     69.3103  |     23.83 |
| 0747 |           96 |     83.9655  |     41.83 |
| 0742 |          288 |     51.0345  |      0.83 |
| 0774 |          186 |     68.4483  |     22.83 |
| 0782 |          210 |     64.1379  |     17.83 |
| 0781 |          312 |     46.7241  |     -3.17 |
| 0784 |          509 |     12.5862  |    -52.17 |
| 0798 |          125 |     78.9655  |     34.83 |
| 0792 |          281 |     52.2414  |      1.83 |
| 0795 |          527 |      9.48276 |    -61.17 |
| 0806 |          253 |     56.8966  |      7.83 |
| 0808 |          333 |     43.1034  |     -6.17 |
| 0824 |          253 |     56.8966  |      7.83 |
| 0827 |          472 |     18.9655  |    -41.17 |
| 0820 |          248 |     57.7586  |      9.83 |
| 0831 |          306 |     47.931   |     -2.17 |
| 0832 |          340 |     42.2414  |     -7.17 |
| 0843 |          102 |     83.1034  |     39.83 |
| 0841 |          368 |     37.2414  |    -14.17 |
| 0855 |          394 |     32.5862  |    -20.17 |
| 0868 |          232 |     60.5172  |     12.83 |
| 0871 |          527 |      9.48276 |    -61.17 |
| 0883 |          408 |     30.3448  |    -23.17 |
| 0897 |          465 |     20.3448  |    -37.17 |
| 0896 |          440 |     24.6552  |    -30.17 |
| 0899 |          171 |     71.0345  |     25.83 |
| 0895 |          500 |     14.3103  |    -49.17 |
| 0903 |          293 |     50       |     -0.17 |
| 0902 |          440 |     24.6552  |    -30.17 |
| 0900 |          495 |     15.1724  |    -48.17 |
| 0911 |          472 |     18.9655  |    -41.17 |
| 0919 |          176 |     70.1724  |     24.83 |
| 0915 |          545 |      6.2069  |    -67.17 |
| 0924 |          362 |     37.931   |    -13.17 |
| 0925 |          522 |     10.3448  |    -58.17 |
| 0926 |          181 |     69.3103  |     23.83 |
| 0921 |          398 |     31.7241  |    -21.17 |
| 0938 |          186 |     68.4483  |     22.83 |
| 0945 |          500 |     14.3103  |    -49.17 |
| 0948 |          456 |     21.8966  |    -35.17 |
| 0942 |          368 |     37.2414  |    -14.17 |
| 0946 |          495 |     15.1724  |    -48.17 |
| 0941 |          205 |     65.3448  |     18.83 |
| 0947 |          288 |     51.0345  |      0.83 |
| 0955 |          299 |     49.1379  |     -1.17 |
| 0959 |          276 |     52.7586  |      2.83 |
| 0957 |          532 |      8.62069 |    -63.17 |
| 0953 |          362 |     37.931   |    -13.17 |
| 0962 |          476 |     18.2759  |    -42.17 |
| 0969 |          276 |     52.7586  |      2.83 |
| 0965 |          408 |     30.3448  |    -23.17 |
| 0973 |          227 |     61.3793  |     13.83 |
| 0975 |          448 |     23.2759  |    -32.17 |
| 0984 |          456 |     21.8966  |    -35.17 |
| 0982 |          412 |     29.3103  |    -24.17 |
| 0992 |          306 |     47.931   |     -2.17 |
| 1001 |          293 |     50       |     -0.17 |
